"","Name","SMILES","NG_hit"
"877","LEVOCETIRIZINE DIHYDROCHLORIDE",NA,0
"878","GLIMEPIRIDE","CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O",0
"879","OCTINOXATE","CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1",0
"880","CEPHALOTHIN SODIUM","CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1.[Na+]",1
"881","FLUCYTOSINE","Nc1nc(=O)[nH]cc1F",0
"882","D-LACTITOL MONOHYDRATE","O.OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO",0
"883","PROPOFOL","CC(C)c1cccc(C(C)C)c1O",0
"884","NALED","COP(=O)(OC)OC(Br)C(Cl)(Cl)Br",0
"885","ARTEMETHER","COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3",0
"886","LOXAPINE SUCCINATE","CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O",0
"887","CALCIUM CHLORIDE","Cl[Ca]Cl",0
"888","THIOSTREPTON","C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)C4NC(=O)c5csc(n5)C(C(C)(O)C(C)O)NC(=O)C5CSC(=N5)C(=CC)NC(=O)C(C(C)O)NC(=O)c5csc(n5)C3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC(=O)C(C(C)CC)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC4C)n1)C(N)=O",1
"889","TILMICOSIN","CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(O)C(N(C)C)C2O)C(CCN2CC(C)CC(C)C2)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC",1
"890","DESLORATADINE HYDROCHLORIDE","Cl.Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1",0
"891","CLIOQUINOL","Oc1c(I)cc(Cl)c2cccnc12",0
"892","SALICYLANILIDE","O=C(Nc1ccccc1)c1ccccc1O",1
"893","ESTROPIPATE","C1CNCCN1.CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O",0
"894","AZTREONAM","CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O",1
"895","CLAVULANATE LITHIUM","O=C(O)C1C(=CCO)OC2CC(=O)N21.[LiH]",1
"896","ETIDRONATE DISODIUM","CC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+]",0
"897","FLUVASTATIN SODIUM","CC(C)n1c(C=CC(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+]",0
"898","PANTOPRAZOLE","COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC",1
"899","QUETIAPINE FUMARATE","O=C(O)C=CC(=O)O.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1",0
"900","BEMOTRIZINOL","CCCCC(CC)COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OCC(CC)CCCC)cc3O)n2)c(O)c1",0
"901","DRONEDARONE HYDROCHLORIDE","CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1.Cl",1
"902","FAMCICLOVIR","CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O",0
"903","AMLODIPINE BESYLATE","CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=S(=O)(O)c1ccccc1",0
"904","EZETIMIBE","O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1",1
"905","TRIFLUMURON","O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1",0
"906","OLMESARTAN MEDOXOMIL","CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1",0
"907","DICLORALUREA","O=C(NC(O)C(Cl)(Cl)Cl)NC(O)C(Cl)(Cl)Cl",0
"908","CEFTIBUTEN","Nc1nc(C(=CCC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1",1
"909","CEFDINIR","C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1",1
"910","VALSARTAN","CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C",0
"911","ISOFLUPREDONE ACETATE","CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C",0
"912","TORSEMIDE","Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1",0
"913","PERINDOPRIL ERBUMINE","CC(C)(C)N.CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC",0
"914","ROSUVASTATIN CALCIUM","CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)[O-].[Ca+2]",0
"915","RAMIPRIL","CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21",0
"916","TEGASEROD MALEATE","CCCCCNC(=N)NN=Cc1c[nH]c2ccc(OC)cc12.O=C(O)C=CC(=O)O",0
"917","ESCITALOPRAM OXALATE","CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21.O=C(O)C(=O)O",0
"918","DERACOXIB","COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F",1
"919","CILOSTAZOL","O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1",0
"920","CANRENONE","CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1",0
"921","APRAMYCIN SULFATE","CNC1C(OC2OC(CO)C(N)C(O)C2O)OC2CC(N)C(OC3C(N)CC(N)C(O)C3O)OC2C1O.O=S(=O)(O)O",0
"922","HYDROXYCHLOROQUINE SULFATE","CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O",0
"923","TELMISARTAN","CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1",0
"924","SERTRALINE HYDROCHLORIDE","CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl",1
"925","ALFUZOSIN HYDROCHLORIDE","COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC.Cl",0
"926","TRANDOLAPRIL","CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21",0
"927","TELITHROMYCIN","CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C",1
"928","OXAPROZIN","O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1",0
"929","PROPRANOLOL HYDROCHLORIDE (+/-)",NA,0
"930","CROTAMITON","CC=CC(=O)N(CC)c1ccccc1C",0
"931","NONOXYNOL-9","CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1",1
"932","CARBADOX","COC(=O)NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-]",0
"933","OXFENDAZOLE","COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1",0
"934","AMITRAZ","Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1",0
"935","ASPARTAME","COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O",0
"936","BIFONAZOLE","c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1",0
"937","TYLOSIN TARTRATE","CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC.O=C(O)C(O)C(O)C(=O)O",1
"938","SARAFLOXACIN HYDROCHLORIDE","Cl.O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O",1
"939","CLOPIDOL","Cc1nc(C)c(Cl)c(O)c1Cl",0
"940","RIFAXIMIN","COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C",1
"941","CHLORMADINONE ACETATE","CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C",0
"942","BENZTROPINE MESYLATE","CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O",0
"943","LINAGLIPTIN","CC#CCN1C(N2CCCC(N)C2)=NC2C1C(=O)N(Cc1nc(C)c3ccccc3n1)C(=O)N2C",0
"944","PAROXETINE HYDROCHLORIDE","Cl.Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1",0
"945","AZELASTINE HYDROCHLORIDE","CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl",0
"946","KETANSERIN","O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1",0
"947","RIBOFLAVIN","Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C",0
"948","SUVOREXANT","Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CCC2C)c1",0
"949","CEFDITORIN PIVOXIL","CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1",1
"950","MODAFINIL",NA,0
"951","CEFPROZIL","CC=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1",0
"952","RANOLAZINE DIHYDROCHLORIDE","COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1.Cl.Cl",0
"953","MOMETASONE FUROATE","CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl",0
"954","VALACYCLOVIR HYDROCHLORIDE","CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21.Cl",0
"955","ZOLPIDEM","Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1",0
"956","CETIRIZINE HYDROCHLORIDE","Cl.Cl.O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1",0
"957","SUMATRIPTAN","CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1",0
"958","VARDENAFIL HYDROCHLORIDE","CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl",0
"959","ACEDAPSONE","CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(C)=O)cc2)cc1",0
"960","ATOMOXETINE HYDROCHLORIDE","CNCCC(Oc1ccccc1C)c1ccccc1.Cl",0
"961","ACETYLCARNITINE","CC(=O)OC(CC(=O)O)[N+](C)(C)C.[Cl-]",0
"962","PEMIROLAST POTASSIUM","Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12.[K+]",0
"963","TRAMADOL HYDROCHLORIDE","COc1cccc(C2(O)CCCCC2CN(C)C)c1.Cl",0
"964","NISOLDIPINE","COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]",1
"965","ESTRAMUSTINE","CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2O",0
"966","TERBINAFINE HYDROCHLORIDE","CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12.Cl",0
"967","ROLIPRAM","COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1",0
"968","MOXIDECTIN","CON=C1CC2(CC3CC(CC=C(C)CC(C)C=CC=C4COC5C(O)C(C)=CC(C(=O)O3)C45O)O2)OC(C(C)=CC(C)C)C1C",0
"969","FLUORESCEIN","O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21",0
"970","NIACINAMIDE","NC(=O)c1cccnc1",0
"971","PHENYLETHYL ALCOHOL","OCCc1ccccc1",0
"972","OXYBUTYNIN CHLORIDE","CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl",0
"973","BENZOXIQUINE","O=C(Oc1cccc2cccnc12)c1ccccc1",1
"974","BENURESTAT","O=C(CNC(=O)c1ccc(Cl)cc1)NO",0
"975","DECOQUINATE [5mM]","CCCCCCCCCCOc1cc2c(O)c(C(=O)OCC)cnc2cc1OCC",1
"976","BISMUTH SUBSALICYLATE","O=C1O[Bi](O)Oc2ccccc21",1
"977","BENZOYLPAS","O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccccc1",0
"978","BROMINDIONE","O=C1c2ccccc2C(=O)C1c1ccc(Br)cc1",0
"979","BURAMATE","O=C(NCc1ccccc1)OCCO",0
"980","CAPOBENIC ACID","COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC",0
"981","DEXPANTHENOL","CC(C)(CO)C(O)C(=O)NCCCO",0
"982","ETHOPABATE","CCOc1cc(NC(C)=O)ccc1C(=O)OC",0
"983","BENDAZAC","O=C(O)COc1nn(Cc2ccccc2)c2ccccc12",0
"984","ETHOXZOLAMIDE","CCOc1ccc2nc(S(N)(=O)=O)sc2c1",0
"985","BISOCTRIZOLE","CC(C)(C)CC(C)(C)c1cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c(O)c(-n2nc3ccccc3n2)c1",0
"986","FOSINOPRIL SODIUM","CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)[O-])C(C)C.[Na+]",0
"987","ARIPIPRAZOLE","O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1",0
"988","FOMEPIZOLE HYDROCHLORIDE","Cc1cn[nH]c1.Cl",0
"989","GLIPIZIDE","Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1",0
"990","RAFOXANIDE","O=C(Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O",0
"991","GUANFACINE HYDROCHLORIDE","Cl.NC(N)=NC(=O)Cc1c(Cl)cccc1Cl",0
"992","DILTIAZEM HYDROCHLORIDE","COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1.Cl",0
"993","PARAMETHADIONE","CCC1(C)OC(=O)N(C)C1=O",0
"994","HYDROCORTISONE VALERATE","CCCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C",0
"995","LOBENDAZOLE","CCOC(=O)Nc1nc2ccccc2[nH]1",0
"996","METHSUXIMIDE","CN1C(=O)CC(C)(c2ccccc2)C1=O",0
"997","METHYLENE BLUE","CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.O.[Cl-]",1
"998","METHYLATROPINE NITRATE","C[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.O=[N+]([O-])[O-]",0
"999","LYNESTRENOL","C#CC1(O)CCC2C3CCC4=CCCCC4C3CCC21C",0
"1000","MINOXIDIL","Nc1cc(N2CCCCC2)nc(N)[n+]1[O-]",0
"1001","NITHIAMIDE","CC(=O)Nc1ncc([N+](=O)[O-])s1",1
"1002","PRALIDOXIME CHLORIDE","C[n+]1ccccc1C=NO.[Cl-]",0
"1003","PREDNISOLONE HEMISUCCINATE","CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O",1
"1004","CAPECITABINE","CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F",0
"1005","PYRIDOXINE HYDROCHLORIDE","Cc1ncc(CO)c(CO)c1O.Cl",0
"1006","PHENSUCCIMIDE","CN1C(=O)CC(c2ccccc2)C1=O",0
"1007","RIMANTADINE HYDROCHLORIDE","CC(N)C12CC3CC(CC(C3)C1)C2.Cl",0
"1008","SULFISOXAZOLE ACETYL","CC(=O)Nc1ccc(S(=O)(=O)Nc2onc(C)c2C)cc1",0
"1009","SULISOBENZONE","COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O",0
"1010","AMMONIUM LACTATE","CC(O)C(=O)[O-].[NH4+]",0
"1011","TRICLOSAN","Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl",0
"1012","TRIMETHADIONE","CN1C(=O)OC(C)(C)C1=O",1
"1013","UNDECYLENIC ACID","C=CCCCCCCCCC(=O)O",0
"1014","DISOPYRAMIDE PHOSPHATE","CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C.O=P(O)(O)O",0
"1015","CEFONICID SODIUM","O=C([O-])C1=C(CSc2nnnn2CS(=O)(=O)[O-])CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12.[Na+].[Na+]",1
"1016","IFOSFAMIDE","O=P1(NCCCl)OCCCN1CCCl",0
"1017","DOXORUBICIN","COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1",1
"1018","CLOZAPINE","CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1",0
"1019","PRULIFLOXACIN","Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1",1
"1020","HYDRALAZINE HYDROCHLORIDE","Cl.NNc1nncc2ccccc12",1
"1021","SOLIFENACIN SUCCINATE","O=C(O)CCC(=O)O.O=C(OC1CN2CCC1CC2)N1CCc2ccccc2C1c1ccccc1",0
"1022","PHENOBARBITAL","CCC1(c2ccccc2)C(=O)NC(=O)NC1=O",0
"1023","OLANZAPINE","Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1",0
"1024","BENOXINATE HYDROCHLORIDE","CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl",0
"1025","DI-O-DEMETHYLCURCUMIN","O=C(C=Cc1ccc(O)c(O)c1)C=C(O)C=Cc1ccc(O)c(O)c1",0
"1026","GLYBURIDE","COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1",0
"1027","NEOSTIGMINE METHYLSULFATE","CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.COS(=O)(=O)[O-]",0
"1028","CITICOLINE","C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O",0
"1029","DILOXANIDE FUROATE","CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1",0
"1030","NADOLOL","CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2",0
"1031","DEBRISOQUIN SULFATE","N=C(N)N1CCc2ccccc2C1.O=S(=O)(O)O",0
"1032","FENOLDOPAM MESYLATE","CS(=O)(=O)O.Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1",1
"1033","FESOTERODINE FUMARATE","CC(C)C(=O)Oc1ccc(CO)cc1C(CCN(C(C)C)C(C)C)c1ccccc1.O=C(O)C=CC(=O)O",0
"1034","CEFPIRAMIDE","Cc1cc(O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)cn1",1
"1035","TERAZOSIN HYDROCHLORIDE","COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC.Cl",0
"1036","AMPYZINE SULFATE","CN(C)c1cnccn1.O=S(=O)(O)O",0
"1037","CHLOROTHALONIL","N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl",0
"1038","GENTAMICIN SULFATE","CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1.O=S(=O)(O)O",0
"1039","DROXYDOPA","NC(C(=O)O)C(O)c1ccc(O)c(O)c1",1
"1040","GUANETHIDINE MONOSULFATE","N=C(N)NCCN1CCCCCCC1.O=S(=O)(O)O",0
"1041","GLYCERIN","OCC(O)CO",0
"1042","ANAGRELIDE HYDROCHLORIDE","Cl.O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1",0
"1043","FLUOROURACIL","O=c1[nH]cc(F)c(=O)[nH]1",0
"1044","ETOMIDATE","CCOC(=O)c1cncn1C(C)c1ccccc1",0
"1045","FLORFENICOL","CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O)C(Cl)Cl)cc1",1
"1046","FLUVOXAMINE MALEATE","COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1.O=C(O)C=CC(=O)O",0
"1047","LAMOTRIGINE","Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1",0
"1048","ROCURONIUM BROMIDE","C=CC[N+]1(C2CC3C4CCC5CC(O)C(N6CCOCC6)CC5(C)C4CCC3(C)C2OC(C)=O)CCCC1.[Br-]",0
"1049","TILETAMINE HYDROCHLORIDE","CCNC1(c2cccs2)CCCCC1=O.Cl",0
"1050","CEFPODOXIME PROXETIL","COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1",1
"1051","TADALAFIL","CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O",0
"1052","DICHLORODIPHENYLTRICHLOROETHANE","Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1",0
"1053","ARSANILIC ACID","Nc1ccc([As](=O)(O)O)cc1",0
"1054","PANTHENOL (dl)",NA,0
"1055","ANIRACETAM","COc1ccc(C(=O)N2CCCC2=O)cc1",0
"1056","VINCRISTINE SULFATE","CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1.O=S(=O)(O)O",0
"1057","TRIENTINE HYDROCHLORIDE","Cl.Cl.NCCNCCNCCN",0
"1058","TICLOPIDINE HYDROCHLORIDE","Cl.Clc1ccccc1CN1CCc2sccc2C1",0
"1059","TICARCILLIN DISODIUM","CC1(C)SC2C(NC(=O)C(C(=O)[O-])c3ccsc3)C(=O)N2C1C(=O)[O-].[Na+].[Na+]",0
"1060","TETRAMIZOLE HYDROCHLORIDE",NA,0
"1061","TOLTRAZURIL","Cc1cc(-n2c(=O)[nH]c(=O)n(C)c2=O)ccc1Oc1ccc(SC(F)(F)F)cc1",0
"1062","FASUDIL HYDROCHLORIDE","O=S(=O)(c1cccc2cnccc12)N1CCCNCC1",0
"1063","ANTIMONY POTASSIUM TARTRATE TRIHYDRATE","O.O.O.O=C([O-])C1O[Sb]2OC(=O)C(O2)C(C(=O)[O-])O[Sb]2OC(=O)C1O2.[K+].[K+]",1
"1064","QUINAPRILAT","CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2CC1C(=O)O",0
"1065","DORZOLAMIDE","CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl",0
"1066","PIPAMPERONE","NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1",0
"1067","PEFLOXACIN MESYLATE","CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21.CS(=O)(=O)O",1
"1068","NETILMICIN SULFATE","CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O.O=S(=O)(O)O.O=S(=O)(O)O",0
"1069","OMEPRAZOLE","COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1",0
"1070","FlUMAZENIL","CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2",0
"1071","ALTRENOGEST","C=CCC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C=CC21C",0
"1072","FINASTERIDE","CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C",0
"1073","FLUDARABINE PHOSPHATE","Nc1nc(F)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O",0
"1074","MUPIROCIN","CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O",1
"1075","TEICOPLANIN [A(2-1) shown]","CCCCCC=CCCC(=O)NC1C(Oc2c3cc4cc2Oc2ccc(cc2Cl)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C2NC(=O)C(NC(=O)C4NC(=O)C4NC(=O)C(Cc5ccc(c(Cl)c5)O3)NC(=O)C(N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(OC4OC(CO)C(O)C(O)C4O)cc(O)cc3C(C(=O)O)NC2=O)OC(CO)C(O)C1O",1
"1076","EPIRUBICIN HYDROCHLORIDE","COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1.Cl",1
"1077","VECURONIUM BROMIDE","CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1.[Br-]",0
"1078","ACAMPROSATE CALCIUM","CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2]",0
"1079","PREDNISOLONE SODIUM PHOSPHATE","CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+]",0
"1080","PREGNENOLONE SUCCINATE","CC(=O)C1CCC2C3CC=C4CC(OC(=O)CCC(=O)O)CCC4(C)C3CCC12C",0
"1081","EMEDASTINE DIFUMARATE","CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O",0
"1082","MEGLUMINE","CNCC(O)C(O)C(O)C(O)CO",0
"1083","RETINYL PALMITATE","CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C",1
"1084","CHLOROPHYLLIDE Cu COMPLEX Na SALT",NA,1
"1085","DESOXYMETASONE","CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO",0
"1086","BETAMETHASONE ACETATE","CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C",0
"1087","BETAMETHASONE SODIUM PHOSPHATE","CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+]",0
"1088","NATAMYCIN","CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O",0
